Date,Open,High,Low,Close,Adj Close,Volume
2015-10-08,92.400002,93.660004,90.95,91.370003,91.370003,24129300
2015-10-09,92.470001,93.220001,92.07,90.470001,90.470001,27290500
2015-10-12,93.239998,93.739998,94.01,92.239998,92.239998,20012900
2015-10-13,94.260002,94.599998,92.8,92.669998,92.669998,18449600
2015-10-14,94.120003,95.370003,92.4,93.550003,93.550003,19480300
2015-10-15,94.07,95.199997,92.47,93.610001,93.610001,19253400
2015-10-16,95.959999,96.300003,93.24,94.900002,94.900002,27557500
2015-10-19,97.540001,97.589996,94.26,95.349998,95.349998,25412900
2015-10-20,98.470001,98.57,94.12,96.919998,96.919998,23729900
2015-10-21,97.0,99.589996,94.07,96.559998,96.559998,30700500
2015-10-22,97.110001,98.18,95.96,96.470001,96.470001,21917800
2015-10-23,99.669998,99.730003,97.54,97.550003,97.550003,26392100
2015-10-26,102.190002,102.849998,98.47,100.160004,100.160004,42809700
2015-10-27,103.769997,103.809998,97.0,101.550003,101.550003,25961200
2015-10-28,103.699997,104.099998,97.11,102.400002,102.400002,23795500
2015-10-29,104.199997,104.480003,99.67,102.919998,102.919998,24081500
2015-10-30,104.879997,105.120003,102.19,103.519997,103.519997,20316700
2015-11-02,101.970001,104.720001,103.77,101.650002,101.650002,33487100
2015-11-03,103.309998,103.470001,103.7,101.18,101.18,24003900
2015-11-04,102.580002,103.650002,104.2,102.400002,102.400002,21242300
2015-11-05,103.940002,104.139999,104.88,102.480003,102.480003,43469300
2015-11-06,108.760002,110.650002,101.97,107.949997,107.949997,63232900
2015-11-09,107.099998,108.739998,103.31,105.910004,105.910004,35084300
2015-11-10,106.489998,108.25,102.58,105.860001,105.860001,26383500
2015-11-11,107.910004,108.150002,103.94,105.239998,105.239998,25031700
2015-11-12,109.010002,109.870003,108.76,107.110001,107.110001,25057100
2015-11-13,108.019997,109.389999,107.1,108.0,108.0,20924700
2015-11-16,103.949997,108.25,106.49,103.830002,103.830002,30278400
2015-11-17,104.040001,104.169998,107.91,100.470001,100.470001,49309200
2015-11-18,105.129997,106.199997,109.01,104.139999,104.139999,26807200
2015-11-19,107.769997,107.879997,108.02,105.389999,105.389999,23836500
2015-11-20,106.260002,107.730003,103.95,105.949997,105.949997,25520600
2015-11-23,107.32,107.870003,104.04,106.620003,106.620003,22129600
2015-11-24,106.949997,107.470001,105.13,106.080002,106.080002,19897200
2015-11-25,105.739998,106.489998,107.77,104.389999,104.389999,23577300
2015-11-27,105.410004,106.599998,106.26,105.099998,105.099998,15150800
2015-11-30,105.449997,105.959999,107.32,104.860001,104.860001,5913100
2015-12-01,104.239998,106.099998,106.95,103.75,103.75,20383200
2015-12-02,107.120003,107.150002,105.74,104.5,104.5,22781900
2015-12-03,106.07,107.919998,105.41,105.790001,105.790001,24429100
2015-12-04,104.379997,106.849998,105.45,103.349998,103.349998,23236500
2015-12-07,106.18,107.730003,104.24,104.110001,104.110001,21224700
2015-12-08,105.610001,106.830002,107.12,104.660004,104.660004,15474900
2015-12-09,106.489998,106.910004,106.07,103.949997,103.949997,20401800
2015-12-10,104.599998,106.440002,104.38,103.550003,103.550003,23517300
2015-12-11,105.419998,106.400002,106.18,104.410004,104.410004,17414500
2015-12-14,102.120003,104.339996,105.61,101.910004,101.910004,26427700
2015-12-15,104.660004,104.739998,106.49,101.459999,101.459999,24648100
2015-12-16,104.550003,105.800003,104.6,104.279999,104.279999,21764300
2015-12-17,106.790001,107.089996,105.42,104.190002,104.190002,22680500
2015-12-18,106.220001,107.75,102.12,106.129997,106.129997,21675700
2015-12-21,104.040001,106.589996,104.66,103.970001,103.970001,35994200
2015-12-22,104.769997,105.150002,104.55,103.599998,103.599998,16138800
2015-12-23,105.510002,105.660004,106.79,104.809998,104.809998,14597100
2015-12-24,104.629997,106.110001,106.22,103.860001,103.860001,19599700
2015-12-28,105.019997,105.32,104.04,104.5,104.5,6501800
2015-12-29,105.93,105.980003,104.77,104.529999,104.529999,13069700
2015-12-30,107.260002,107.739998,105.51,106.25,106.25,17179900
2015-12-31,106.220001,107.25,104.63,106.059998,106.059998,13115000
2016-01-04,104.660004,106.169998,105.02,104.620003,104.620003,18298700
2016-01-05,102.220001,102.239998,105.93,99.75,99.75,37912400
2016-01-06,102.730003,103.709999,107.26,101.669998,101.669998,23258200
2016-01-07,102.970001,103.769997,106.22,100.900002,100.900002,25096200
2016-01-08,97.919998,101.43,104.66,97.300003,97.300003,45172900
2016-01-11,97.330002,100.5,102.22,97.029999,97.029999,35402300
2016-01-12,97.510002,98.599998,102.73,95.389999,95.389999,29932400
2016-01-13,99.370003,99.959999,102.97,97.550003,97.550003,28395400
2016-01-14,95.440002,100.580002,97.92,95.209999,95.209999,33410600
2016-01-15,98.370003,98.870003,97.33,92.449997,92.449997,48658600
2016-01-19,94.970001,96.379997,97.51,93.540001,93.540001,45935600
2016-01-20,95.260002,97.419998,99.37,93.919998,93.919998,30998300
2016-01-21,94.349998,95.0,95.44,89.370003,89.370003,59051400
2016-01-22,94.160004,95.989998,98.37,92.620003,92.620003,30518900
2016-01-25,97.940002,98.07,94.97,95.489998,95.489998,30495400
2016-01-26,97.010002,99.480003,95.26,96.93,96.93,32482000
2016-01-27,97.339996,97.879997,94.35,95.660004,95.660004,26877100
2016-01-28,94.449997,97.849998,94.16,94.230003,94.230003,58699400
2016-01-29,109.110001,110.339996,97.94,104.809998,104.809998,107475300
2016-02-01,112.209999,112.839996,97.01,108.839996,108.839996,62739500
2016-02-02,115.089996,115.720001,97.34,112.010002,112.010002,46132700
2016-02-03,114.610001,117.589996,94.45,113.199997,113.199997,59778600
2016-02-04,112.690002,115.339996,109.11,109.75,109.75,56919300
2016-02-05,110.489998,111.940002,112.21,109.25,109.25,38890200
2016-02-08,104.07,109.580002,115.09,103.18,103.18,76894700
2016-02-09,99.75,102.68,114.61,97.459999,97.459999,71229700
2016-02-10,99.540001,102.400002,112.69,96.82,96.82,62709000
2016-02-11,101.0,103.25,110.49,100.239998,100.239998,45179400
2016-02-12,101.910004,105.110001,104.07,98.879997,98.879997,43670600
2016-02-16,102.010002,104.239998,99.75,101.089996,101.089996,36176800
2016-02-17,101.610001,103.93,99.54,100.239998,100.239998,45687200
2016-02-18,105.199997,105.720001,101.0,100.400002,100.400002,44073400
2016-02-19,103.470001,106.0,101.91,103.029999,103.029999,29593500
2016-02-22,104.57,105.019997,102.01,102.059998,102.059998,32404500
2016-02-23,107.160004,108.25,101.61,105.339996,105.339996,35709700
2016-02-24,105.459999,107.470001,105.2,105.120003,105.120003,25319300
2016-02-25,106.879997,106.949997,103.47,102.739998,102.739998,34412400
2016-02-26,108.07,108.07,104.57,105.610001,105.610001,29906300
2016-02-29,107.919998,109.449997,107.16,107.160004,107.160004,26686200
2016-03-01,106.919998,108.910004,105.46,106.75,106.75,32779000
2016-03-02,109.82,109.82,106.88,107.599998,107.599998,26817300
2016-03-03,109.949997,110.550003,108.07,108.769997,108.769997,25670200
2016-03-04,109.580002,110.300003,107.92,108.540001,108.540001,21353100
2016-03-07,108.389999,110.050003,106.92,107.93,107.93,24938900
2016-03-08,105.730003,108.07,109.82,104.720001,104.720001,31436400
2016-03-09,105.93,107.370003,109.95,104.400002,104.400002,25617000
2016-03-10,107.510002,107.510002,109.58,105.489998,105.489998,20493300
2016-03-11,107.32,108.660004,108.39,105.769997,105.769997,24854300
2016-03-14,109.410004,109.419998,105.73,107.919998,107.919998,20697600
2016-03-15,109.889999,110.330002,105.93,108.769997,108.769997,17249400
2016-03-16,110.669998,110.830002,107.51,108.839996,108.839996,17618500
2016-03-17,112.18,112.5,107.32,110.099998,110.099998,24744800
2016-03-18,111.019997,112.690002,109.41,110.730003,110.730003,24241200
2016-03-21,111.449997,112.419998,109.89,110.269997,110.269997,36256900
2016-03-22,111.849998,112.370003,110.67,111.029999,111.029999,18448000
2016-03-23,112.25,112.879997,112.18,111.169998,111.169998,19001100
2016-03-24,112.540001,113.190002,111.02,112.0,112.0,18562000
2016-03-28,113.050003,113.089996,111.45,111.68,111.68,17839100
2016-03-29,113.690002,114.589996,111.85,112.949997,112.949997,21351800
2016-03-30,116.139999,116.32,112.25,113.639999,113.639999,29825300
2016-03-31,114.699997,116.989998,112.54,114.360001,114.360001,33235200
2016-04-01,114.099998,115.010002,113.05,113.769997,113.769997,21207500
2016-04-04,116.059998,116.169998,113.69,113.349998,113.349998,24760500
2016-04-05,112.550003,114.550003,116.14,111.610001,111.610001,48487900
2016-04-06,112.220001,113.32,114.7,111.900002,111.900002,22962400
2016-04-07,113.709999,113.809998,114.1,112.419998,112.419998,20814600
2016-04-08,113.639999,114.889999,116.06,113.07,113.07,20714500
2016-04-11,110.629997,114.330002,112.55,109.900002,109.900002,48497800
2016-04-12,108.989998,110.910004,112.22,108.769997,108.769997,39762300
2016-04-13,110.610001,111.160004,113.71,108.989998,108.989998,26248100
2016-04-14,110.510002,112.650002,113.64,106.519997,106.519997,88227400
2016-04-15,110.839996,112.040001,110.63,110.260002,110.260002,28473300
2016-04-18,109.639999,110.970001,108.99,109.199997,109.199997,20922800
2016-04-19,110.449997,110.809998,110.61,109.199997,109.199997,21092700
2016-04-20,112.290001,112.449997,110.51,109.160004,109.160004,30210500
2016-04-21,112.419998,113.269997,110.84,111.559998,111.559998,21027900
2016-04-22,113.440002,114.040001,109.64,112.309998,112.309998,20875200
2016-04-25,110.559998,111.75,110.45,109.010002,109.010002,38458200
2016-04-26,110.099998,110.669998,112.29,109.07,109.07,21017900
2016-04-27,108.760002,110.5,112.42,108.150002,108.150002,22521500
2016-04-28,108.889999,108.940002,113.44,106.309998,106.309998,52213100
2016-04-29,116.730003,120.790001,110.56,116.230003,116.230003,87110100
2016-05-02,117.580002,117.839996,110.1,115.839996,115.839996,37140600
2016-05-03,118.57,118.730003,108.76,116.57,116.57,28095200
2016-05-04,117.43,118.160004,108.89,117.019997,117.019997,24117500
2016-05-05,118.059998,118.300003,116.73,116.57,116.57,23448400
2016-05-06,117.809998,118.980003,117.58,117.25,117.25,22056700
2016-05-09,119.489998,119.639999,118.57,117.110001,117.110001,26216200
2016-05-10,119.239998,120.279999,117.43,118.900002,118.900002,21138100
2016-05-11,120.5,120.5,118.06,119.0,119.0,23220000
2016-05-12,119.519997,121.080002,117.81,119.419998,119.419998,22038400
2016-05-13,120.279999,120.839996,119.49,118.900002,118.900002,22035500
2016-05-16,119.809998,120.639999,119.24,119.68,119.68,18124300
2016-05-17,118.669998,119.610001,120.5,117.349998,117.349998,31247800
2016-05-18,117.349998,119.010002,119.52,117.199997,117.199997,21328600
2016-05-19,117.650002,118.269997,120.28,116.730003,116.730003,21642300
2016-05-20,116.809998,117.489998,119.81,115.879997,115.879997,20544100
2016-05-23,117.349998,117.989998,118.67,116.949997,116.949997,18944800
2016-05-24,115.970001,117.599998,117.35,115.940002,115.940002,20441000
2016-05-25,117.699997,117.730003,117.65,116.120003,116.120003,20183600
2016-05-26,117.889999,118.669998,116.81,117.379997,117.379997,20019800
2016-05-27,119.470001,119.760002,117.35,117.919998,117.919998,18481300
2016-05-31,119.379997,119.849998,115.97,119.010002,119.010002,13464400
2016-06-01,118.809998,120.099998,117.7,118.120003,118.120003,23547600
2016-06-02,118.779999,119.080002,117.89,117.82,117.82,15029500
2016-06-03,118.93,119.440002,119.47,118.220001,118.220001,13228300
2016-06-06,118.470001,118.980003,119.38,117.860001,117.860001,14135100
2016-06-07,118.790001,119.43,118.81,118.360001,118.360001,12744700
2016-06-08,117.760002,119.300003,118.78,117.669998,117.669998,17103000
2016-06-09,118.389999,118.599998,118.93,117.269997,117.269997,14505600
2016-06-10,118.559998,118.68,118.47,117.709999,117.709999,13859200
2016-06-13,116.620003,118.110001,118.79,116.260002,116.260002,18510800
2016-06-14,113.949997,115.480003,117.76,113.309998,113.309998,31718200
2016-06-15,114.940002,114.949997,118.39,113.580002,113.580002,17618500
2016-06-16,114.599998,115.440002,118.56,114.07,114.07,19819400
2016-06-17,114.389999,114.5,116.62,112.940002,112.940002,19236300
2016-06-20,113.019997,114.43,113.95,112.559998,112.559998,24644300
2016-06-21,113.370003,114.720001,114.94,112.75,112.75,20785400
2016-06-22,114.379997,115.209999,114.6,113.970001,113.970001,19166300
2016-06-23,113.910004,114.739998,114.39,113.610001,113.610001,14846300
2016-06-24,115.080002,115.089996,113.02,113.540001,113.540001,16176900
2016-06-27,112.080002,113.68,113.37,111.0,111.0,40643100
2016-06-28,108.970001,111.57,114.38,108.230003,108.230003,36130400
2016-06-29,112.699997,112.75,113.91,110.550003,110.550003,26813800
2016-06-30,114.160004,114.25,115.08,113.040001,113.040001,20968300
2016-07-01,114.279999,115.18,112.08,113.669998,113.669998,23192700
2016-07-05,114.190002,115.129997,108.97,113.809998,113.809998,14980000
2016-07-06,114.199997,114.199997,112.7,112.970001,112.970001,14207000
2016-07-07,116.699997,116.790001,114.16,112.970001,112.970001,24337600
2016-07-08,115.849998,116.970001,114.28,115.360001,115.360001,16630200
2016-07-11,117.239998,117.5,114.19,115.849998,115.849998,18142600
2016-07-12,117.870003,118.699997,114.2,117.5,117.5,17711600
2016-07-13,117.93,118.720001,116.7,117.57,117.57,15217700
2016-07-14,116.779999,118.400002,115.85,116.68,116.68,16207700
2016-07-15,117.290001,117.639999,117.24,116.699997,116.699997,14579700
2016-07-18,116.860001,118.279999,117.87,116.580002,116.580002,16646000
2016-07-19,119.370003,119.610001,117.93,116.889999,116.889999,20868400
2016-07-20,120.610001,120.849998,116.78,118.660004,118.660004,21541300
2016-07-21,121.919998,122.199997,117.29,120.559998,120.559998,20046500
2016-07-22,120.610001,122.099998,116.86,120.25,120.25,17801700
2016-07-25,121.0,121.010002,119.37,119.309998,119.309998,18422400
2016-07-26,121.629997,121.849998,120.61,117.779999,117.779999,18487400
2016-07-27,121.220001,122.07,121.92,120.75,120.75,17612000
2016-07-28,123.339996,125.0,120.61,121.510002,121.510002,52654200
2016-07-29,125.0,128.330002,121.0,123.629997,123.629997,78955800
2016-08-01,123.940002,125.839996,121.63,123.709999,123.709999,35058800
2016-08-02,124.309998,124.580002,121.22,122.860001,122.860001,25006900
2016-08-03,123.089996,124.800003,123.34,122.07,122.07,23968400
2016-08-04,122.510002,123.919998,125.0,122.309998,122.309998,18525300
2016-08-05,124.360001,124.790001,123.94,122.510002,122.510002,21066000
2016-08-08,125.150002,125.839996,124.31,124.620003,124.620003,20184000
2016-08-09,125.260002,125.449997,123.09,124.550003,124.550003,15233900
2016-08-10,125.059998,126.089996,122.51,124.529999,124.529999,19621000
2016-08-11,124.879997,125.480003,124.36,124.540001,124.540001,10670100
2016-08-12,124.900002,125.379997,125.15,124.75,124.75,11729500
2016-08-15,124.879997,125.0,125.26,124.18,124.18,12159000
2016-08-16,123.900002,124.919998,125.06,123.699997,123.699997,19295100
2016-08-17,123.300003,123.919998,124.88,122.779999,122.779999,14222400
2016-08-18,124.370003,124.379997,124.9,122.849998,122.849998,13794200
2016-08-19,123.910004,124.260002,124.88,123.639999,123.639999,12400800
2016-08-22,123.559998,124.160004,123.9,123.279999,123.279999,11688300
2016-08-23,124.150002,124.830002,123.3,123.110001,123.110001,14386400
2016-08-24,124.370003,125.089996,124.37,124.25,124.25,13309500
2016-08-25,123.480003,124.690002,123.91,123.089996,123.089996,12243700
2016-08-26,123.889999,124.370003,123.56,123.099998,123.099998,10730800
2016-08-29,124.959999,125.190002,124.15,123.910004,123.910004,17504800
2016-08-30,126.540001,126.730003,124.37,124.349998,124.349998,15925900
2016-08-31,125.839996,126.599998,123.48,125.150002,125.150002,17804300
2016-09-01,126.120003,126.220001,123.89,125.099998,125.099998,14200600
2016-09-02,126.169998,126.629997,124.96,125.599998,125.599998,13536100
2016-09-06,126.510002,126.860001,126.54,126.0,126.0,12118800
2016-09-07,129.729996,129.940002,125.84,126.470001,126.470001,26278400
2016-09-08,131.050003,131.979996,126.12,129.949997,129.949997,27990800
2016-09-09,130.270004,131.080002,126.17,129.809998,129.809998,15676600
2016-09-12,127.099998,129.949997,126.51,127.099998,127.099998,27100700
2016-09-13,128.690002,128.759995,129.73,125.75,125.75,21252800
2016-09-14,127.209999,128.350006,131.05,126.660004,126.660004,18016200
2016-09-15,127.769997,128.800003,130.27,126.889999,126.889999,15691100
2016-09-16,128.350006,129.100006,127.1,127.669998,127.669998,15077200
2016-09-19,129.070007,129.179993,128.69,128.199997,128.199997,24119200
2016-09-20,128.649994,129.940002,127.21,128.259995,128.259995,14958800
2016-09-21,128.639999,129.169998,127.77,128.029999,128.029999,11083800
2016-09-22,129.940002,130.009995,128.35,128.389999,128.389999,14068300
2016-09-23,130.080002,130.729996,129.07,129.559998,129.559998,15538300
2016-09-26,127.959999,128.600006,128.65,127.300003,127.300003,28326300
2016-09-27,127.309998,128.160004,128.64,126.800003,126.800003,15064900
2016-09-28,128.690002,129.009995,129.94,127.43,127.43,15637100
2016-09-29,129.229996,129.470001,130.08,128.399994,128.399994,12047600
2016-09-30,128.089996,129.289993,127.96,127.550003,127.550003,14532200
2016-10-03,128.270004,128.589996,127.31,127.449997,127.449997,18402900
2016-10-04,128.770004,129.089996,128.69,127.800003,127.800003,13156900
2016-10-05,128.190002,129.279999,129.23,127.550003,127.550003,14307500
2016-10-06,128.470001,128.800003,128.09,127.830002,127.830002,12386800
2016-10-07,128.740005,129.059998,128.27,128.080002,128.080002,11682700
2016-10-10,128.990005,129.25,128.77,128.330002,128.330002,12804400
2016-10-11,130.240005,130.699997,128.19,129.199997,129.199997,15138700
2016-10-12,128.880005,130.639999,128.47,128.229996,128.229996,17537900
2016-10-13,129.050003,129.660004,128.74,128.460007,128.460007,11073000
2016-10-14,127.82,128.25,128.99,126.75,126.75,17139300
2016-10-17,127.879997,128.949997,130.24,127.580002,127.580002,13345300
2016-10-18,127.540001,128.470001,128.88,127.32,127.32,11351700
2016-10-19,128.570007,129.389999,129.05,128.009995,128.009995,13504000
2016-10-20,130.110001,130.470001,127.82,128.600006,128.600006,16752300
2016-10-21,130.0,130.660004,127.88,129.5,129.5,13167500
2016-10-24,132.070007,132.130005,127.54,129.699997,129.699997,19088800
2016-10-25,133.279999,133.410004,128.57,132.149994,132.149994,17470200
2016-10-26,132.289993,133.5,130.11,132.220001,132.220001,13336800
2016-10-27,131.039993,132.259995,130.0,130.940002,130.940002,13084700
2016-10-28,129.690002,131.800003,132.07,129.270004,129.270004,16741400
2016-10-31,131.289993,132.970001,133.28,129.929993,129.929993,24545500
2016-11-01,130.990005,132.119995,132.29,130.880005,130.880005,15669000
2016-11-02,129.5,131.940002,131.04,128.649994,128.649994,22077800
2016-11-03,127.169998,130.229996,129.69,126.279999,126.279999,39640900
2016-11-04,120.0,123.279999,131.29,119.5,119.5,63766300
2016-11-07,120.75,121.93,130.99,119.25,119.25,30545500
2016-11-08,122.150002,123.209999,129.5,121.349998,121.349998,23008900
2016-11-09,124.220001,124.610001,127.17,121.540001,121.540001,19367800
2016-11-10,123.18,123.809998,120.0,120.510002,120.510002,31916000
2016-11-11,120.800003,124.18,120.75,115.269997,115.269997,67846700
2016-11-14,119.019997,120.699997,122.15,118.150002,118.150002,32804000
2016-11-15,115.080002,119.129997,124.22,113.550003,113.550003,51377000
2016-11-16,117.199997,118.489998,123.18,115.830002,115.830002,34681400
2016-11-17,116.339996,117.879997,120.8,114.209999,114.209999,32397900
2016-11-18,117.790001,117.790001,119.02,116.010002,116.010002,18597800
2016-11-21,117.019997,119.129997,115.08,116.839996,116.839996,22879300
2016-11-22,121.769997,121.949997,117.2,117.800003,117.800003,35415400
2016-11-23,121.470001,122.980003,116.34,120.900002,120.900002,26089200
2016-11-25,120.839996,121.309998,117.79,119.940002,119.940002,15672100
2016-11-28,120.379997,121.139999,117.02,120.07,120.07,8658600
2016-11-29,120.410004,121.690002,121.77,119.82,119.82,18101300
2016-11-30,120.870003,122.099998,121.47,120.400002,120.400002,18891000
2016-12-01,118.419998,121.790001,120.84,117.949997,117.949997,30188900
2016-12-02,115.099998,118.449997,120.38,114.0,114.0,43277000
2016-12-05,115.400002,116.480003,120.41,114.300003,114.300003,25070400
2016-12-06,117.43,117.57,120.87,115.07,115.07,20201500
2016-12-07,117.309998,117.800003,118.42,116.330002,116.330002,19131200
2016-12-08,117.949997,117.949997,115.1,116.57,116.57,21913700
2016-12-09,118.910004,119.5,115.4,117.639999,117.639999,22442800
2016-12-12,119.68,119.940002,117.43,118.949997,118.949997,17464700
2016-12-13,117.769997,119.239998,117.31,117.650002,117.650002,17805500
2016-12-14,120.309998,121.519997,117.95,117.610001,117.610001,29768000
2016-12-15,120.209999,121.690002,118.91,118.849998,118.849998,25913100
2016-12-16,120.57,122.5,119.68,119.629997,119.629997,20139600
2016-12-19,119.870003,121.5,117.77,119.269997,119.269997,25324300
2016-12-20,119.239998,120.360001,120.31,118.510002,118.510002,15918100
2016-12-21,119.089996,119.769997,120.21,118.800003,118.800003,13684400
2016-12-22,119.040001,119.199997,120.57,118.480003,118.480003,10767600
2016-12-23,117.400002,118.989998,119.87,116.93,116.93,16258600
2016-12-27,117.269997,117.559998,119.24,116.300003,116.300003,10890000
2016-12-28,118.010002,118.68,119.09,116.860001,116.860001,12051500
2016-12-29,116.919998,118.25,119.04,116.650002,116.650002,12087400
2016-12-30,116.349998,117.529999,117.4,116.059998,116.059998,9934900
2017-01-03,115.050003,116.830002,117.27,114.769997,114.769997,18684100
2017-01-04,116.860001,117.839996,118.01,115.510002,115.510002,20663900
2017-01-05,118.690002,119.660004,116.92,117.290001,117.290001,19630900
2017-01-06,120.669998,120.949997,116.35,118.32,118.32,19492200
2017-01-09,123.410004,123.879997,115.05,120.029999,120.029999,28545300
2017-01-10,124.900002,125.43,116.86,123.040001,123.040001,22880400
2017-01-11,124.349998,125.5,118.69,124.279999,124.279999,17324600
2017-01-12,126.089996,126.120003,120.67,124.059998,124.059998,18356500
2017-01-13,126.620003,126.730003,123.41,124.800003,124.800003,18653900
2017-01-17,128.339996,129.270004,124.9,127.370003,127.370003,24884300
2017-01-18,127.870003,128.339996,124.35,127.400002,127.400002,15294500
2017-01-19,127.919998,128.429993,126.09,126.839996,126.839996,13145900
2017-01-20,127.550003,128.350006,126.62,127.449997,127.449997,12195500
2017-01-23,127.040001,128.479996,128.34,126.779999,126.779999,19097200
2017-01-24,128.929993,129.25,127.87,126.949997,126.949997,16593600
2017-01-25,129.369995,129.899994,127.92,128.380005,128.380005,15162700
2017-01-26,131.479996,131.740005,127.55,129.770004,129.770004,18731300
2017-01-27,132.779999,133.139999,127.04,131.440002,131.440002,20020100
2017-01-30,132.179993,132.949997,128.93,131.080002,131.080002,19539500
2017-01-31,130.979996,131.580002,129.37,129.600006,129.600006,18956100
2017-02-01,130.320007,130.660004,131.48,129.520004,129.520004,19790500
2017-02-02,133.229996,133.490005,132.78,130.679993,130.679993,50139800
2017-02-03,130.839996,135.490005,132.18,130.399994,130.399994,54366400
2017-02-06,130.979996,132.850006,130.98,130.759995,130.759995,24804900
2017-02-07,132.059998,132.059998,130.32,130.300003,130.300003,17058500
2017-02-08,131.839996,133.0,133.23,131.660004,131.660004,14596400
2017-02-09,134.199997,134.440002,130.84,132.440002,132.440002,22390600
2017-02-10,134.139999,134.5,130.98,133.309998,133.309998,16470600
2017-02-13,134.190002,134.940002,132.06,133.679993,133.679993,15061900
2017-02-14,134.050003,134.699997,131.84,133.699997,133.699997,13526200
2017-02-15,133.850006,134.229996,134.2,132.550003,132.550003,14364900
2017-02-16,133.440002,133.699997,134.14,132.660004,132.660004,13226500
2017-02-17,133.839996,133.869995,134.19,133.020004,133.020004,12831100
2017-02-21,133.529999,134.089996,134.05,133.169998,133.169998,12276500
2017-02-22,133.720001,133.910004,133.85,132.899994,132.899994,14759100
2017-02-23,136.119995,136.789993,133.44,133.460007,133.460007,27360100
2017-02-24,135.360001,136.119995,133.84,134.330002,134.330002,18422500
2017-02-27,135.440002,135.619995,133.53,134.160004,134.160004,12625700
2017-02-28,136.410004,137.179993,133.72,135.020004,135.020004,14306700
2017-03-01,135.539993,136.809998,136.12,134.75,134.75,16112100
2017-03-02,137.419998,137.479996,135.36,136.300003,136.300003,16257000
2017-03-03,136.759995,137.820007,135.44,136.309998,136.309998,12294800
2017-03-06,137.169998,137.330002,136.41,136.080002,136.080002,11160600
2017-03-07,137.419998,137.830002,135.54,136.509995,136.509995,12748200
2017-03-08,137.300003,138.369995,137.42,136.990005,136.990005,13527100
2017-03-09,137.720001,137.990005,136.76,137.050003,137.050003,10184500
2017-03-10,138.240005,138.570007,137.17,137.399994,137.399994,15535300
2017-03-13,138.789993,139.490005,137.42,138.220001,138.220001,16314100
2017-03-14,139.600006,139.679993,137.3,138.669998,138.669998,10955500
2017-03-15,139.320007,139.460007,137.72,138.520004,138.520004,12944000
2017-03-16,139.720001,140.100006,138.24,138.490005,138.490005,19344800
2017-03-17,139.990005,140.25,138.79,139.729996,139.729996,13612900
2017-03-20,139.839996,140.339996,139.6,139.699997,139.699997,20592800
2017-03-21,139.940002,140.190002,139.32,139.25,139.25,12099500
2017-03-22,138.509995,142.309998,139.72,138.399994,138.399994,29894800
2017-03-23,139.589996,139.789993,139.99,137.600006,137.600006,17055400
2017-03-24,139.529999,140.389999,139.84,139.089996,139.089996,13022800
2017-03-27,140.339996,141.020004,139.94,139.759995,139.759995,16664700
2017-03-28,140.320007,140.649994,138.51,138.770004,138.770004,12800500
2017-03-29,141.759995,141.949997,139.59,140.009995,140.009995,14679400
2017-03-30,142.649994,142.860001,139.53,141.429993,141.429993,16527600
2017-03-31,142.410004,142.949997,140.34,141.850006,141.850006,12404000
2017-04-03,142.050003,142.630005,140.32,141.889999,141.889999,11478300
2017-04-04,142.279999,142.470001,141.76,140.820007,140.820007,13564000
2017-04-05,141.729996,142.089996,142.65,141.270004,141.270004,12948600
2017-04-06,141.850006,143.440002,142.41,141.289993,141.289993,17158100
2017-04-07,141.169998,142.220001,142.05,140.910004,140.910004,15103400
2017-04-10,140.779999,141.550003,142.28,140.240005,140.240005,11818300
2017-04-11,141.039993,141.429993,141.73,140.630005,140.630005,9039400
2017-04-12,139.919998,141.029999,141.85,138.809998,138.809998,16638100
2017-04-13,139.580002,140.399994,141.17,139.440002,139.440002,11612500
2017-04-17,139.389999,140.580002,140.78,139.330002,139.330002,10965600
2017-04-18,141.419998,141.550003,141.04,139.75,139.75,11519700
2017-04-19,140.960007,141.910004,139.92,140.610001,140.610001,14807500
2017-04-20,142.270004,143.039993,139.58,141.270004,141.270004,15563900
2017-04-21,143.800003,144.25,139.39,142.690002,142.690002,15968200
2017-04-24,143.679993,144.169998,141.42,142.270004,142.270004,12382000
2017-04-25,145.470001,145.669998,140.96,144.339996,144.339996,14407200
2017-04-26,146.490005,147.149994,142.27,145.789993,145.789993,17767500
2017-04-27,146.559998,147.589996,143.8,146.089996,146.089996,12395000
2017-04-28,147.699997,147.75,143.68,146.139999,146.139999,11275100
2017-05-01,150.25,151.529999,145.47,149.070007,149.070007,30652200
2017-05-02,152.460007,152.570007,146.49,151.419998,151.419998,25218300
2017-05-03,152.779999,153.440002,146.56,151.660004,151.660004,21870400
2017-05-04,151.800003,153.600006,147.7,151.339996,151.339996,29782500
2017-05-05,150.850006,151.520004,150.25,148.720001,148.720001,36225500
2017-05-08,150.240005,151.630005,152.46,149.789993,149.789993,17148500
2017-05-09,151.059998,151.080002,152.78,149.740005,149.740005,15827500
2017-05-10,150.479996,152.589996,151.8,150.210007,150.210007,17453900
2017-05-11,150.289993,150.520004,150.85,148.860001,148.860001,12080700
2017-05-12,150.039993,150.649994,150.24,149.410004,149.410004,11841900
2017-05-15,150.330002,150.460007,151.06,149.630005,149.630005,9598200
2017-05-16,150.190002,151.479996,150.48,149.770004,149.770004,15064700
